l2	l1	cosine_dist	max_abs	mean_abs	rel_l2	wt_norm	test_norm	test_id	wt_id
0.20504995	5.704536	2.5749207e-05	0.028934658	0.0044566686	0.007236892	28.333979	28.307985	tournament_test_910	tournament_wt_1
0.22969809	6.380267	3.272295e-05	0.03221786	0.0049845837	0.008106807	28.333979	28.317781	tournament_test_911	tournament_wt_1
0.22259016	6.203252	3.0636787e-05	0.02853489	0.0048462907	0.007855944	28.333979	28.310873	tournament_test_912	tournament_wt_1
0.19657455	5.4850054	2.3663044e-05	0.024869531	0.0042851605	0.0069377674	28.333979	28.311235	tournament_test_913	tournament_wt_1
0.22121675	6.246064	2.9921532e-05	0.03225898	0.0048797377	0.0078074723	28.333979	28.307444	tournament_test_914	tournament_wt_1
0.23918633	6.7853947	3.528595e-05	0.033688165	0.0053010895	0.008441678	28.333979	28.31401	tournament_test_915	tournament_wt_1
0.23584324	6.690375	3.4332275e-05	0.02542293	0.005226855	0.00832369	28.333979	28.316263	tournament_test_916	tournament_wt_1
0.24513654	6.8739166	3.695488e-05	0.034050465	0.005370247	0.008651681	28.333979	28.3084	tournament_test_917	tournament_wt_1
0.24991399	7.0397387	3.8325787e-05	0.033611774	0.005499796	0.008820293	28.333979	28.311419	tournament_test_918	tournament_wt_1
0.2346198	6.5125694	3.3795834e-05	0.03641081	0.0050879447	0.00828051	28.333979	28.312044	tournament_test_919	tournament_wt_1
0.2335677	6.4789996	3.349781e-05	0.036714554	0.0050617186	0.008243378	28.333979	28.315739	tournament_test_920	tournament_wt_1
0.21742322	6.0324497	2.9444695e-05	0.03184426	0.0047128513	0.007673586	28.333979	28.31356	tournament_test_921	tournament_wt_1
0.21605521	6.0132103	2.8848648e-05	0.029443145	0.0046978206	0.0076253046	28.333979	28.31137	tournament_test_922	tournament_wt_1
0.2276137	6.320303	3.170967e-05	0.03530836	0.004937737	0.008033242	28.333979	28.312761	tournament_test_923	tournament_wt_1
0.2220336	6.147579	3.0040741e-05	0.033133626	0.004802796	0.007836302	28.333979	28.311823	tournament_test_924	tournament_wt_1
0.23929484	6.715961	3.5107136e-05	0.031857967	0.0052468446	0.008445508	28.333979	28.30803	tournament_test_925	tournament_wt_1
0.26089334	7.250185	4.1902065e-05	0.04264593	0.005664207	0.009207791	28.333979	28.310297	tournament_test_926	tournament_wt_1
0.25444335	7.077963	3.9875507e-05	0.046036243	0.0055296584	0.0089801485	28.333979	28.311289	tournament_test_927	tournament_wt_1
0.20899707	5.879569	2.670288e-05	0.024432093	0.0045934133	0.007376199	28.333979	28.313274	tournament_test_928	tournament_wt_1
0.21733236	6.1579347	2.8967857e-05	0.02537784	0.0048108865	0.0076703792	28.333979	28.318054	tournament_test_929	tournament_wt_1
0.20771569	5.8257174	2.6524067e-05	0.027282126	0.0045513418	0.007330975	28.333979	28.316093	tournament_test_930	tournament_wt_1
0.2137525	6.079064	2.8073788e-05	0.025688425	0.0047492688	0.0075440337	28.333979	28.31615	tournament_test_931	tournament_wt_1
0.2020104	5.6293616	2.5212765e-05	0.027346969	0.004397939	0.007129616	28.333979	28.311161	tournament_test_932	tournament_wt_1
0.22301872	6.2862573	3.0457973e-05	0.026672363	0.0049111387	0.00787107	28.333979	28.308807	tournament_test_933	tournament_wt_1
0.2000093	5.6092544	2.4557114e-05	0.027322367	0.00438223	0.007058991	28.333979	28.316633	tournament_test_934	tournament_wt_1
0.2070363	5.869007	2.6345253e-05	0.024583295	0.004585162	0.007306997	28.333979	28.317947	tournament_test_935	tournament_wt_1
0.20082104	5.57141	2.43783e-05	0.026145935	0.004352664	0.00708764	28.333979	28.30786	tournament_test_936	tournament_wt_1
0.20250133	5.6529117	2.4974346e-05	0.026434615	0.0044163372	0.007146943	28.333979	28.310444	tournament_test_937	tournament_wt_1
0.21017575	5.871676	2.7060509e-05	0.026669174	0.004587247	0.007417799	28.333979	28.309723	tournament_test_938	tournament_wt_1
0.22928177	6.425683	3.2126904e-05	0.037731625	0.005020065	0.008092114	28.333979	28.312311	tournament_test_939	tournament_wt_1
0.2144398	5.9857893	2.8252602e-05	0.026495978	0.004676398	0.007568291	28.333979	28.309288	tournament_test_940	tournament_wt_1
0.2063852	5.7763114	2.592802e-05	0.027216792	0.004512743	0.0072840173	28.333979	28.314362	tournament_test_941	tournament_wt_1
0.23734018	6.5874844	3.4451485e-05	0.045714855	0.0051464722	0.008376522	28.333979	28.312868	tournament_test_942	tournament_wt_1
0.21633372	6.0643616	2.8729439e-05	0.03173685	0.0047377823	0.007635134	28.333979	28.31608	tournament_test_943	tournament_wt_1
0.24788022	7.0015745	3.796816e-05	0.03692448	0.00546998	0.008748515	28.333979	28.315353	tournament_test_944	tournament_wt_1
0.22876681	6.338694	3.1888485e-05	0.03829491	0.0049521048	0.008073939	28.333979	28.311317	tournament_test_945	tournament_wt_1
0.2965212	8.357506	5.4717064e-05	0.03177762	0.0065293014	0.010465215	28.333979	28.316004	tournament_test_946	tournament_wt_1
0.22825804	6.3626533	3.2126904e-05	0.037127256	0.004970823	0.008055983	28.333979	28.311737	tournament_test_947	tournament_wt_1
0.22943924	6.486744	3.248453e-05	0.034632087	0.0050677685	0.008097671	28.333979	28.31384	tournament_test_948	tournament_wt_1
0.20809363	5.747992	2.670288e-05	0.037763715	0.0044906186	0.007344314	28.333979	28.313068	tournament_test_949	tournament_wt_1
0.22094803	6.1647444	3.0398369e-05	0.033130884	0.0048162066	0.007797988	28.333979	28.318848	tournament_test_950	tournament_wt_1
0.20762949	5.797889	2.6345253e-05	0.03119409	0.004529601	0.007327933	28.333979	28.313316	tournament_test_951	tournament_wt_1
0.2573754	7.390863	4.0650368e-05	0.030804873	0.0057741115	0.0090836305	28.333979	28.313677	tournament_test_952	tournament_wt_1
0.20597857	5.7370377	2.592802e-05	0.03527367	0.0044820607	0.0072696665	28.333979	28.312431	tournament_test_953	tournament_wt_1
0.20761137	5.763347	2.6404858e-05	0.03233838	0.004502615	0.007327293	28.333979	28.311228	tournament_test_954	tournament_wt_1
0.21749845	6.089035	2.8908253e-05	0.031916857	0.004757059	0.007676241	28.333979	28.310806	tournament_test_955	tournament_wt_1
0.24068163	6.8146925	3.5464764e-05	0.0380131	0.0053239786	0.008494453	28.333979	28.3112	tournament_test_956	tournament_wt_1
0.24435204	6.9190006	3.6537647e-05	0.04019177	0.0054054693	0.008623993	28.333979	28.312489	tournament_test_957	tournament_wt_1
0.21870856	6.0670657	2.926588e-05	0.030755118	0.004739895	0.00771895	28.333979	28.311405	tournament_test_958	tournament_wt_1
0.2097623	5.928649	2.7477741e-05	0.028837904	0.004631757	0.007403207	28.333979	28.317148	tournament_test_959	tournament_wt_1
0.23241875	6.5741053	3.3318996e-05	0.024748385	0.0051360196	0.008202828	28.333979	28.317987	tournament_test_960	tournament_wt_1
0.1998931	5.51971	2.4557114e-05	0.027280822	0.0043122736	0.00705489	28.333979	28.30965	tournament_test_961	tournament_wt_1
0.20511498	5.7130537	2.5689602e-05	0.028245062	0.0044633234	0.007239187	28.333979	28.312069	tournament_test_962	tournament_wt_1
0.21933638	6.1443195	2.9683113e-05	0.029057547	0.00480025	0.0077411076	28.333979	28.314869	tournament_test_963	tournament_wt_1
0.23790687	6.766657	3.516674e-05	0.028860815	0.0052864505	0.008396522	28.333979	28.322115	tournament_test_964	tournament_wt_1
0.23791939	6.7309217	3.4987926e-05	0.025658727	0.0052585327	0.008396964	28.333979	28.32027	tournament_test_965	tournament_wt_1
0.2047184	5.8267646	2.592802e-05	0.023085684	0.00455216	0.0072251908	28.333979	28.32025	tournament_test_966	tournament_wt_1
0.21640164	6.1434574	2.8669834e-05	0.02084209	0.004799576	0.007637531	28.333979	28.323042	tournament_test_967	tournament_wt_1
0.20853032	5.8447824	2.6583672e-05	0.02907864	0.0045662364	0.007359726	28.333979	28.310452	tournament_test_968	tournament_wt_1
0.20449378	5.742546	2.5391579e-05	0.02767454	0.0044863643	0.007217263	28.333979	28.307386	tournament_test_969	tournament_wt_1
0.2164984	6.0134406	2.9087067e-05	0.030525677	0.0046980004	0.007640946	28.333979	28.313496	tournament_test_970	tournament_wt_1
0.25523624	7.206448	4.0233135e-05	0.04599441	0.0056300377	0.009008133	28.333979	28.315847	tournament_test_971	tournament_wt_1
0.25834194	7.2397213	4.094839e-05	0.030018806	0.0056560324	0.009117743	28.333979	28.308966	tournament_test_972	tournament_wt_1
0.2799214	7.833542	4.8160553e-05	0.036815584	0.0061199544	0.009879354	28.333979	28.307219	tournament_test_973	tournament_wt_1
0.21343881	6.103046	2.8312206e-05	0.020796195	0.0047680046	0.007532963	28.333979	28.332102	tournament_test_974	tournament_wt_1
0.21724096	6.2268467	2.926588e-05	0.022092998	0.004864724	0.007667153	28.333979	28.327034	tournament_test_975	tournament_wt_1
0.22250886	6.2078543	3.015995e-05	0.02895546	0.004849886	0.007853075	28.333979	28.307474	tournament_test_976	tournament_wt_1
0.21978897	6.120998	2.9861927e-05	0.03971058	0.0047820294	0.007757081	28.333979	28.333912	tournament_test_977	tournament_wt_1
0.22063221	6.1819124	3.0219555e-05	0.023424417	0.004829619	0.007786842	28.333979	28.326803	tournament_test_978	tournament_wt_1
0.21303669	5.9530783	2.7477741e-05	0.032787323	0.0046508424	0.0075187706	28.333979	28.302423	tournament_test_979	tournament_wt_1
0.23985429	6.852557	3.5762787e-05	0.023344234	0.00535356	0.008465253	28.333979	28.329847	tournament_test_980	tournament_wt_1
0.2090517	5.901138	2.6762486e-05	0.029010713	0.0046102637	0.0073781274	28.333979	28.315105	tournament_test_981	tournament_wt_1
0.20419559	5.734253	2.5570393e-05	0.02899462	0.004479885	0.007206739	28.333979	28.309519	tournament_test_982	tournament_wt_1
0.20728931	5.848916	2.6464462e-05	0.02617085	0.0045694658	0.0073159267	28.333979	28.331182	tournament_test_983	tournament_wt_1
0.20539142	5.812557	2.6464462e-05	0.022931457	0.0045410604	0.007248944	28.333979	28.325413	tournament_test_984	tournament_wt_1
0.20558839	5.8167543	2.592802e-05	0.024402931	0.004544339	0.0072558955	28.333979	28.328693	tournament_test_985	tournament_wt_1
0.23884988	6.8291135	3.5345554e-05	0.024227694	0.005335245	0.008429804	28.333979	28.334976	tournament_test_986	tournament_wt_1
0.19137646	5.307823	2.2649765e-05	0.028936028	0.004146737	0.0067543094	28.333979	28.318905	tournament_test_987	tournament_wt_1
0.19336495	5.3703165	2.2888184e-05	0.029370427	0.00419556	0.0068244897	28.333979	28.31614	tournament_test_988	tournament_wt_1
0.20575823	5.738722	2.6106834e-05	0.030866623	0.0044833766	0.0072618895	28.333979	28.303055	tournament_test_989	tournament_wt_1
0.23419885	6.5487523	3.3557415e-05	0.031121075	0.0051162126	0.008265654	28.333979	28.308144	tournament_test_990	tournament_wt_1
0.22682405	6.2918897	3.1530857e-05	0.027349487	0.0049155387	0.008005372	28.333979	28.308971	tournament_test_991	tournament_wt_1
0.2482303	6.9824114	3.796816e-05	0.027745217	0.0054550087	0.0087608695	28.333979	28.31436	tournament_test_992	tournament_wt_1
0.24380644	6.88874	3.7014484e-05	0.03510002	0.005381828	0.008604737	28.333979	28.324411	tournament_test_993	tournament_wt_1
0.2259295	6.4908533	3.1888485e-05	0.023933753	0.0050709792	0.0079738	28.333979	28.322834	tournament_test_994	tournament_wt_1
0.2515697	7.091696	3.9041042e-05	0.036351077	0.0055403872	0.008878728	28.333979	28.324207	tournament_test_995	tournament_wt_1
0.25059557	7.156089	3.8564205e-05	0.027186334	0.0055906945	0.008844348	28.333979	28.32456	tournament_test_996	tournament_wt_1
0.22633255	6.3914547	3.1411648e-05	0.026648715	0.004993324	0.007988025	28.333979	28.315847	tournament_test_997	tournament_wt_1
0.22015683	6.3206806	3.0100346e-05	0.021635562	0.0049380315	0.0077700643	28.333979	28.330065	tournament_test_998	tournament_wt_1
0.22340322	6.383016	3.0755997e-05	0.027925521	0.0049867313	0.00788464	28.333979	28.31928	tournament_test_999	tournament_wt_1
0.2483252	7.114586	3.8266182e-05	0.024909198	0.00555827	0.0087642195	28.333979	28.325401	tournament_test_1000	tournament_wt_1
0.21940078	6.207223	2.9981136e-05	0.024844408	0.004849393	0.0077433805	28.333979	28.322556	tournament_test_1001	tournament_wt_1
0.22885765	6.479682	3.260374e-05	0.024549514	0.0050622514	0.008077145	28.333979	28.322952	tournament_test_1002	tournament_wt_1
0.24140652	6.8144474	3.6120415e-05	0.032443903	0.005323787	0.008520036	28.333979	28.3277	tournament_test_1003	tournament_wt_1
0.24277663	6.8698483	3.6358833e-05	0.03628332	0.005367069	0.008568392	28.333979	28.325884	tournament_test_1004	tournament_wt_1
0.25401548	7.1858187	4.017353e-05	0.025729463	0.0056139207	0.008965048	28.333979	28.32578	tournament_test_1005	tournament_wt_1
0.30552083	8.4993	5.7935715e-05	0.055116773	0.006640078	0.0107828425	28.333979	28.322515	tournament_test_1006	tournament_wt_1
0.29813516	8.413267	5.51939e-05	0.04479087	0.006572865	0.010522177	28.333979	28.346348	tournament_test_1007	tournament_wt_1
0.25483432	7.1987495	4.053116e-05	0.03026098	0.0056240233	0.008993948	28.333979	28.334337	tournament_test_1008	tournament_wt_1
0.28628394	8.112484	5.0723553e-05	0.035444133	0.0063378783	0.010103909	28.333979	28.353456	tournament_test_1009	tournament_wt_1
0.2826025	7.9937496	4.9471855e-05	0.032250226	0.0062451167	0.009973979	28.333979	28.349632	tournament_test_1010	tournament_wt_1
0.22913319	6.3555026	3.248453e-05	0.036986947	0.0049652364	0.0080868695	28.333979	28.328205	tournament_test_1011	tournament_wt_1
0.24431628	6.915639	3.707409e-05	0.025924087	0.005402843	0.008622731	28.333979	28.3472	tournament_test_1012	tournament_wt_1
0.22646834	6.3456564	3.170967e-05	0.039738417	0.004957544	0.007992818	28.333979	28.336248	tournament_test_1013	tournament_wt_1
0.32227045	9.127966	6.4373016e-05	0.030256867	0.0071312236	0.011373992	28.333979	28.337456	tournament_test_1014	tournament_wt_1
0.20674893	5.721984	2.6404858e-05	0.035889268	0.0044703	0.007296855	28.333979	28.325771	tournament_test_1015	tournament_wt_1
0.2164798	6.0881653	2.8967857e-05	0.031634092	0.004756379	0.007640289	28.333979	28.332281	tournament_test_1016	tournament_wt_1
0.27590215	7.8015056	4.7147274e-05	0.042741813	0.006094926	0.009737501	28.333979	28.342152	tournament_test_1017	tournament_wt_1
0.28923395	8.067871	5.185604e-05	0.043452978	0.0063030245	0.010208025	28.333979	28.34003	tournament_test_1018	tournament_wt_1
0.29332766	8.276968	5.3584576e-05	0.03545791	0.0064663813	0.010352505	28.333979	28.337814	tournament_test_1019	tournament_wt_1
0.23735175	6.4839735	3.4749508e-05	0.04493829	0.005065604	0.00837693	28.333979	28.317316	tournament_test_1020	tournament_wt_1
0.245562	6.7515554	3.7431717e-05	0.04523223	0.0052746525	0.008666697	28.333979	28.326963	tournament_test_1021	tournament_wt_1
0.23633252	6.4487696	3.451109e-05	0.043817453	0.005038101	0.008340958	28.333979	28.314835	tournament_test_1022	tournament_wt_1
0.2326457	6.311183	3.3318996e-05	0.050284393	0.0049306117	0.008210838	28.333979	28.316795	tournament_test_1023	tournament_wt_1
0.24509433	6.6719837	3.695488e-05	0.064394124	0.005212487	0.008650191	28.333979	28.314556	tournament_test_1024	tournament_wt_1
0.27828473	7.6942935	4.810095e-05	0.056411482	0.0060111666	0.00982159	28.333979	28.320621	tournament_test_1025	tournament_wt_1
0.2636665	7.2454658	4.3153763e-05	0.058143415	0.00566052	0.009305665	28.333979	28.318329	tournament_test_1026	tournament_wt_1
0.22861108	6.391693	3.2186508e-05	0.033145905	0.0049935104	0.008068442	28.333979	28.314753	tournament_test_1027	tournament_wt_1
0.2317974	6.4900856	3.361702e-05	0.035061836	0.0050703795	0.008180899	28.333979	28.329626	tournament_test_1028	tournament_wt_1
0.26137373	7.3045955	4.220009e-05	0.03226912	0.0057067154	0.009224745	28.333979	28.32382	tournament_test_1029	tournament_wt_1
0.23454279	6.614669	3.4093857e-05	0.028707564	0.00516771	0.0082777925	28.333979	28.325823	tournament_test_1030	tournament_wt_1
0.22620201	6.354192	3.1411648e-05	0.023603678	0.0049642124	0.007983418	28.333979	28.31977	tournament_test_1031	tournament_wt_1
0.21627347	6.067115	2.849102e-05	0.02958715	0.0047399336	0.0076330076	28.333979	28.30669	tournament_test_1032	tournament_wt_1
0.22557794	6.2915998	3.1352043e-05	0.03241563	0.0049153124	0.007961392	28.333979	28.31036	tournament_test_1033	tournament_wt_1
0.20631446	5.814128	2.6166439e-05	0.028658569	0.0045422874	0.007281521	28.333979	28.317417	tournament_test_1034	tournament_wt_1
0.24993677	7.1520143	3.838539e-05	0.023164019	0.005587511	0.008821097	28.333979	28.319466	tournament_test_1035	tournament_wt_1
0.20415911	5.715928	2.5331974e-05	0.027397335	0.004465569	0.0072054514	28.333979	28.31217	tournament_test_1036	tournament_wt_1
0.20461652	5.736227	2.5689602e-05	0.028322458	0.0044814274	0.007221595	28.333979	28.315817	tournament_test_1037	tournament_wt_1
0.22644362	6.4417872	3.170967e-05	0.028159685	0.0050326465	0.007991945	28.333979	28.32185	tournament_test_1038	tournament_wt_1
0.23661518	6.762221	3.4451485e-05	0.025790744	0.005282985	0.008350934	28.333979	28.314432	tournament_test_1039	tournament_wt_1
0.23614782	6.767542	3.439188e-05	0.026734754	0.005287142	0.008334439	28.333979	28.317026	tournament_test_1040	tournament_wt_1
0.23648481	6.737502	3.4451485e-05	0.035073042	0.0052636736	0.008346332	28.333979	28.312527	tournament_test_1041	tournament_wt_1
0.24014261	6.536812	3.540516e-05	0.039930463	0.005106884	0.008475428	28.333979	28.299778	tournament_test_1042	tournament_wt_1
0.23098262	6.4712133	3.3140182e-05	0.036424756	0.0050556352	0.008152142	28.333979	28.317791	tournament_test_1043	tournament_wt_1
0.22653864	6.462218	3.1650066e-05	0.034631133	0.0050486075	0.007995299	28.333979	28.315123	tournament_test_1044	tournament_wt_1
0.24438207	6.9673424	3.671646e-05	0.027023554	0.0054432363	0.008625053	28.333979	28.317278	tournament_test_1045	tournament_wt_1
0.22860332	6.5490923	3.2305717e-05	0.03235948	0.0051164785	0.008068169	28.333979	28.320797	tournament_test_1046	tournament_wt_1
0.22015786	6.2789516	2.9742718e-05	0.0332731	0.004905431	0.0077701006	28.333979	28.31526	tournament_test_1047	tournament_wt_1
0.22002545	6.0768166	2.9921532e-05	0.037977934	0.0047475128	0.007765427	28.333979	28.309935	tournament_test_1048	tournament_wt_1
0.22151476	6.1881423	3.0338764e-05	0.03012991	0.004834486	0.00781799	28.333979	28.316126	tournament_test_1049	tournament_wt_1
0.20953545	5.8645706	2.7000904e-05	0.03578317	0.004581696	0.0073952004	28.333979	28.313679	tournament_test_1050	tournament_wt_1
0.25427127	7.1730385	3.9875507e-05	0.032585025	0.0056039365	0.008974075	28.333979	28.32024	tournament_test_1051	tournament_wt_1
0.22172962	6.149731	3.0040741e-05	0.040543318	0.0048044776	0.007825573	28.333979	28.308533	tournament_test_1052	tournament_wt_1
0.21876577	6.1226373	2.9325485e-05	0.03711903	0.0047833105	0.0077209687	28.333979	28.308834	tournament_test_1053	tournament_wt_1
0.22100069	6.284025	3.0040741e-05	0.03558469	0.004909395	0.0077998466	28.333979	28.315256	tournament_test_1054	tournament_wt_1
0.24341267	6.997449	3.6418438e-05	0.030534506	0.005466757	0.00859084	28.333979	28.312746	tournament_test_1055	tournament_wt_1
0.24218047	6.9345865	3.606081e-05	0.032671332	0.005417646	0.008547351	28.333979	28.310541	tournament_test_1056	tournament_wt_1
0.26503962	7.443139	4.261732e-05	0.043970108	0.0058149523	0.009354127	28.333979	28.292925	tournament_test_1057	tournament_wt_1
0.3949152	11.140034	9.6678734e-05	0.04389009	0.008703152	0.013937865	28.333979	28.318386	tournament_test_1058	tournament_wt_1
0.30914176	8.812033	5.888939e-05	0.029235631	0.0068844007	0.010910637	28.333979	28.31122	tournament_test_1059	tournament_wt_1
0.24447012	6.9151707	3.6895275e-05	0.02659817	0.005402477	0.008628161	28.333979	28.310225	tournament_test_1060	tournament_wt_1
0.29909244	8.409615	5.5253506e-05	0.03381884	0.0065700114	0.010555963	28.333979	28.31242	tournament_test_1061	tournament_wt_1
0.2221011	6.2294607	3.027916e-05	0.028960228	0.0048667663	0.007838684	28.333979	28.315468	tournament_test_1062	tournament_wt_1
0.37538886	10.543226	8.755922e-05	0.041192055	0.008236895	0.0132487165	28.333979	28.31731	tournament_test_1063	tournament_wt_1
0.25162843	7.1441717	3.9339066e-05	0.031108558	0.005581384	0.0088808015	28.333979	28.312443	tournament_test_1064	tournament_wt_1
0.26873562	7.6656466	4.4226646e-05	0.032478333	0.0059887865	0.0094845705	28.333979	28.303652	tournament_test_1065	tournament_wt_1
0.24631526	7.011838	3.7372112e-05	0.032789305	0.0054779984	0.008693282	28.333979	28.312288	tournament_test_1066	tournament_wt_1
0.22994304	6.521155	3.2544136e-05	0.029112086	0.005094652	0.008115452	28.333979	28.31408	tournament_test_1067	tournament_wt_1
0.27977902	7.9029617	4.8339367e-05	0.027607217	0.006174189	0.009874329	28.333979	28.312387	tournament_test_1068	tournament_wt_1
0.2623263	7.4836626	4.249811e-05	0.036417007	0.005846611	0.009258364	28.333979	28.300064	tournament_test_1069	tournament_wt_1
0.23441134	6.6565747	3.361702e-05	0.025602147	0.005200449	0.008273154	28.333979	28.315483	tournament_test_1070	tournament_wt_1
0.27833715	7.9275513	4.8041344e-05	0.028242707	0.0061933994	0.009823441	28.333979	28.309631	tournament_test_1071	tournament_wt_1
0.20440742	5.70955	2.5570393e-05	0.02649939	0.004460586	0.007214215	28.333979	28.310364	tournament_test_1072	tournament_wt_1
0.21101145	5.971115	2.7477741e-05	0.027745605	0.004664934	0.0074472935	28.333979	28.31342	tournament_test_1073	tournament_wt_1
0.23349579	6.583433	3.4093857e-05	0.03001298	0.005143307	0.00824084	28.333979	28.31699	tournament_test_1074	tournament_wt_1
0.2851863	8.033569	5.0365925e-05	0.029664636	0.006276226	0.010065169	28.333979	28.316225	tournament_test_1075	tournament_wt_1
0.42646864	12.059917	0.0001129508	0.047905445	0.0094218105	0.015051492	28.333979	28.317463	tournament_test_1076	tournament_wt_1
0.23872824	6.7525215	3.504753e-05	0.028210789	0.0052754073	0.0084255105	28.333979	28.31097	tournament_test_1077	tournament_wt_1
0.29733893	8.204263	5.453825e-05	0.06501176	0.0064095804	0.010494077	28.333979	28.312271	tournament_test_1078	tournament_wt_1
0.2454888	6.895962	3.7014484e-05	0.030431747	0.0053874706	0.008664113	28.333979	28.302843	tournament_test_1079	tournament_wt_1
0.29379117	8.144217	5.298853e-05	0.056499727	0.006362669	0.010368864	28.333979	28.309544	tournament_test_1080	tournament_wt_1
0.28363857	7.9477406	4.941225e-05	0.04553085	0.0062091723	0.010010545	28.333979	28.306192	tournament_test_1081	tournament_wt_1
0.22877559	6.452433	3.1888485e-05	0.02829361	0.005040963	0.008074249	28.333979	28.305285	tournament_test_1082	tournament_wt_1
0.26867807	7.5841007	4.3928623e-05	0.03430459	0.005925079	0.009482539	28.333979	28.297615	tournament_test_1083	tournament_wt_1
0.23212463	6.5022492	3.2782555e-05	0.02812247	0.005079882	0.008192447	28.333979	28.306458	tournament_test_1084	tournament_wt_1
0.25028923	7.04768	3.8266182e-05	0.027990341	0.005506	0.008833536	28.333979	28.305826	tournament_test_1085	tournament_wt_1
0.21952292	6.144402	2.9742718e-05	0.024081469	0.004800314	0.0077476916	28.333979	28.316257	tournament_test_1086	tournament_wt_1
0.23651992	6.5992446	3.4093857e-05	0.02860213	0.0051556597	0.008347572	28.333979	28.311056	tournament_test_1087	tournament_wt_1
0.28340387	7.820002	4.9591064e-05	0.06360122	0.0061093764	0.010002262	28.333979	28.31354	tournament_test_1088	tournament_wt_1
0.26647162	7.4666305	4.4047832e-05	0.048141025	0.005833305	0.009404667	28.333979	28.323803	tournament_test_1089	tournament_wt_1
0.26640114	7.4407177	4.3809414e-05	0.04739257	0.005813061	0.009402179	28.333979	28.313995	tournament_test_1090	tournament_wt_1
0.2600653	7.1952763	4.184246e-05	0.054324053	0.0056213094	0.009178566	28.333979	28.313414	tournament_test_1091	tournament_wt_1
0.19644308	5.4212666	2.3722649e-05	0.026039436	0.0042353645	0.0069331275	28.333979	28.31186	tournament_test_1092	tournament_wt_1
0.21508579	6.0688753	2.8371811e-05	0.027829647	0.0047413087	0.00759109	28.333979	28.31573	tournament_test_1093	tournament_wt_1
0.276277	7.6613407	4.7147274e-05	0.057926208	0.0059854225	0.009750731	28.333979	28.317446	tournament_test_1094	tournament_wt_1
0.25561696	7.1688156	4.0471554e-05	0.044247337	0.0056006373	0.00902157	28.333979	28.312075	tournament_test_1095	tournament_wt_1
0.24326597	6.7566967	3.6537647e-05	0.050772786	0.0052786693	0.008585663	28.333979	28.31584	tournament_test_1096	tournament_wt_1
0.26585242	7.42105	4.3690205e-05	0.05385436	0.0057976954	0.009382813	28.333979	28.314342	tournament_test_1097	tournament_wt_1
0.28512654	7.849918	5.0485134e-05	0.06303945	0.0061327484	0.010063061	28.333979	28.316437	tournament_test_1098	tournament_wt_1
0.23254031	6.4405575	3.3676624e-05	0.049007274	0.0050316853	0.008207118	28.333979	28.31454	tournament_test_1099	tournament_wt_1
0.19702703	5.4656544	2.4139881e-05	0.028271854	0.0042700423	0.006953737	28.333979	28.31609	tournament_test_1100	tournament_wt_1
0.23667037	6.7042775	3.4868717e-05	0.024597228	0.0052377167	0.008352882	28.333979	28.316683	tournament_test_1101	tournament_wt_1
0.2320521	6.5388517	3.2782555e-05	0.028261185	0.005108478	0.008189888	28.333979	28.306688	tournament_test_1102	tournament_wt_1
0.20622717	5.781678	2.6106834e-05	0.027096197	0.004516936	0.00727844	28.333979	28.314507	tournament_test_1103	tournament_wt_1
0.23024514	6.5086412	3.2782555e-05	0.029837154	0.005084876	0.0081261145	28.333979	28.311111	tournament_test_1104	tournament_wt_1
0.2436664	6.9000716	3.6656857e-05	0.032315493	0.005390681	0.0085997945	28.333979	28.31721	tournament_test_1105	tournament_wt_1
0.2732603	7.7618284	4.61936e-05	0.026352718	0.0060639284	0.009644262	28.333979	28.315178	tournament_test_1106	tournament_wt_1
0.26271382	7.339478	4.2021275e-05	0.043292455	0.0057339673	0.009272042	28.333979	28.301134	tournament_test_1107	tournament_wt_1
0.3170916	9.069378	6.181002e-05	0.033486016	0.0070854514	0.0111912135	28.333979	28.302809	tournament_test_1108	tournament_wt_1
0.26254845	7.339219	4.2319298e-05	0.03592827	0.0057337647	0.009266205	28.333979	28.302542	tournament_test_1109	tournament_wt_1
0.24707876	6.8107967	3.71933e-05	0.03784547	0.005320935	0.008720228	28.333979	28.303608	tournament_test_1110	tournament_wt_1
0.36817402	10.3592415	8.392334e-05	0.04912863	0.008093158	0.012994081	28.333979	28.305956	tournament_test_1111	tournament_wt_1
0.34832326	9.820264	7.545948e-05	0.05083304	0.0076720812	0.012293482	28.333979	28.312647	tournament_test_1112	tournament_wt_1
0.3314478	9.336412	6.818771e-05	0.037919573	0.0072940723	0.011697891	28.333979	28.31113	tournament_test_1113	tournament_wt_1
0.24087875	6.7213936	3.582239e-05	0.027966887	0.0052510886	0.00850141	28.333979	28.31012	tournament_test_1114	tournament_wt_1
0.21169618	5.908421	2.7298927e-05	0.026461601	0.004615954	0.0074714595	28.333979	28.311352	tournament_test_1115	tournament_wt_1
0.2016108	5.6096163	2.4974346e-05	0.02750659	0.0043825125	0.0071155136	28.333979	28.308947	tournament_test_1116	tournament_wt_1
0.236004	6.648289	3.4213066e-05	0.037667632	0.0051939758	0.008329363	28.333979	28.311703	tournament_test_1117	tournament_wt_1
0.26604536	7.460994	4.351139e-05	0.04367709	0.005828901	0.009389622	28.333979	28.307941	tournament_test_1118	tournament_wt_1
